"Story","Title","Result","Date","Stability","Duration (s)"
"Como usuario del portal https://www.demoblaze.com/","Realizar flujo de compra con dos productos","PENDING","2023-09-09T11:07:32.902-05:00[America/Bogota]","0.0","0.48"
